unique_id,y,ds
M10763,3505.0,2012-04-30 12:00:00
M10763,3512.0,2012-05-31 12:00:00
M10763,3500.0,2012-06-30 12:00:00
M10763,3490.0,2012-07-31 12:00:00
M10763,3488.0,2012-08-31 12:00:00
M10763,3497.0,2012-09-30 12:00:00
M10763,3539.0,2012-10-31 12:00:00
M10763,3651.0,2012-11-30 12:00:00
M10763,3677.0,2012-12-31 12:00:00
M10763,3515.0,2013-01-31 12:00:00
M10763,3506.0,2013-02-28 12:00:00
M10763,3503.0,2013-03-31 12:00:00
M10763,3511.0,2013-04-30 12:00:00
M10763,3521.0,2013-05-31 12:00:00
M10763,3517.0,2013-06-30 12:00:00
M10763,3521.0,2013-07-31 12:00:00
M10763,3536.0,2013-08-31 12:00:00
M10763,3545.0,2013-09-30 12:00:00
M10763,3591.0,2013-10-31 12:00:00
M10763,3700.0,2013-11-30 12:00:00
M10763,3753.0,2013-12-31 12:00:00
M10763,3612.0,2014-01-31 12:00:00
M10763,3600.0,2014-02-28 12:00:00
M10763,3600.0,2014-03-31 12:00:00
M10763,3605.0,2014-04-30 12:00:00
M10763,3603.0,2014-05-31 12:00:00
M10763,3605.0,2014-06-30 12:00:00
M10763,3604.0,2014-07-31 12:00:00
M10763,3622.0,2014-08-31 12:00:00
M10763,3623.0,2014-09-30 12:00:00
M10763,3675.0,2014-10-31 12:00:00
M10763,3782.0,2014-11-30 12:00:00
M10763,3839.0,2014-12-31 12:00:00
M10763,3699.0,2015-01-31 12:00:00
M10763,3695.0,2015-02-28 12:00:00
M10763,3704.0,2015-03-31 12:00:00
M10763,3707.0,2015-04-30 12:00:00
M10763,3712.0,2015-05-31 12:00:00
M10763,3722.0,2015-06-30 12:00:00
M10763,3738.0,2015-07-31 12:00:00
M10763,3759.0,2015-08-31 12:00:00
M10763,3775.0,2015-09-30 12:00:00
M10763,3845.0,2015-10-31 12:00:00
M10763,3954.0,2015-11-30 12:00:00
M10763,3987.0,2015-12-31 12:00:00
M10763,3836.0,2016-01-31 12:00:00
M10763,3820.0,2016-02-29 12:00:00
M10763,3822.0,2016-03-31 12:00:00
M10763,3840.0,2016-04-30 12:00:00
M10763,3839.0,2016-05-31 12:00:00
M10763,3834.0,2016-06-30 12:00:00
M10763,3838.0,2016-07-31 12:00:00
M10763,3839.0,2016-08-31 12:00:00
M10763,3837.0,2016-09-30 12:00:00
M10766,8218.1,2011-01-31 12:00:00
M10766,8163.2,2011-02-28 12:00:00
M10766,8184.5,2011-03-31 12:00:00
M10766,8117.2,2011-04-30 12:00:00
M10766,8133.1,2011-05-31 12:00:00
M10766,8005.3,2011-06-30 12:00:00
M10766,8078.3,2011-07-31 12:00:00
M10766,8021.6,2011-08-31 12:00:00
M10766,8096.0,2011-09-30 12:00:00
M10766,8223.3,2011-10-31 12:00:00
M10766,8016.6,2011-11-30 12:00:00
M10766,7999.3,2011-12-31 12:00:00
M10766,8149.1,2012-01-31 12:00:00
M10766,7997.5,2012-02-29 12:00:00
M10766,8006.3,2012-03-31 12:00:00
M10766,8218.3,2012-04-30 12:00:00
M10766,8071.4,2012-05-31 12:00:00
M10766,8173.9,2012-06-30 12:00:00
M10766,8303.8,2012-07-31 12:00:00
M10766,8353.5,2012-08-31 12:00:00
M10766,8517.6,2012-09-30 12:00:00
M10766,8388.0,2012-10-31 12:00:00
M10766,8326.8,2012-11-30 12:00:00
M10766,8503.4,2012-12-31 12:00:00
M10766,8304.8,2013-01-31 12:00:00
M10766,8304.8,2013-02-28 12:00:00
M10766,8250.2,2013-03-31 12:00:00
M10766,8322.5,2013-04-30 12:00:00
M10766,8281.4,2013-05-31 12:00:00
M10766,8535.6,2013-06-30 12:00:00
M10766,8316.0,2013-07-31 12:00:00
M10766,8464.9,2013-08-31 12:00:00
M10766,8583.9,2013-09-30 12:00:00
M10766,8374.1,2013-10-31 12:00:00
M10766,8399.4,2013-11-30 12:00:00
M10766,8609.9,2013-12-31 12:00:00
M10766,8406.5,2014-01-31 12:00:00
M10766,8574.1,2014-02-28 12:00:00
M10766,8541.9,2014-03-31 12:00:00
M10766,8329.2,2014-04-30 12:00:00
M10766,8247.6,2014-05-31 12:00:00
M10766,8411.0,2014-06-30 12:00:00
M10766,8192.7,2014-07-31 12:00:00
M10766,8175.3,2014-08-31 12:00:00
M10766,8115.0,2014-09-30 12:00:00
M10766,8131.7,2014-10-31 12:00:00
M10766,8296.6,2014-11-30 12:00:00
M10766,8130.5,2014-12-31 12:00:00
M10766,8278.9,2015-01-31 12:00:00
M10766,8464.1,2015-02-28 12:00:00
M10766,8426.1,2015-03-31 12:00:00
M10766,8399.4,2015-04-30 12:00:00
M10766,8350.3,2015-05-31 12:00:00
M10766,8380.2,2015-06-30 12:00:00
M10766,8330.0,2015-07-31 12:00:00
M10766,8591.0,2015-08-31 12:00:00
M10766,8386.8,2015-09-30 12:00:00
M10766,8407.7,2015-10-31 12:00:00
M10766,8539.8,2015-11-30 12:00:00
M10766,8369.4,2015-12-31 12:00:00
M10766,8428.6,2016-01-31 12:00:00
M10766,8542.7,2016-02-29 12:00:00
M10766,8592.1,2016-03-31 12:00:00
M10766,8696.5,2016-04-30 12:00:00
M10766,8973.9,2016-05-31 12:00:00
M10766,8743.0,2016-06-30 12:00:00
M10766,8679.6,2016-07-31 12:00:00
M10766,8810.3,2016-08-31 12:00:00
M10766,8831.2,2016-09-30 12:00:00
M10794,5750.0,2011-01-31 12:00:00
M10794,5710.0,2011-02-28 12:00:00
M10794,5710.0,2011-03-31 12:00:00
M10794,5730.0,2011-04-30 12:00:00
M10794,5760.0,2011-05-31 12:00:00
M10794,5750.0,2011-06-30 12:00:00
M10794,5720.0,2011-07-31 12:00:00
M10794,5810.0,2011-08-31 12:00:00
M10794,5740.0,2011-09-30 12:00:00
M10794,5810.0,2011-10-31 12:00:00
M10794,6000.0,2011-11-30 12:00:00
M10794,6050.0,2011-12-31 12:00:00
M10794,5840.0,2012-01-31 12:00:00
M10794,5750.0,2012-02-29 12:00:00
M10794,5750.0,2012-03-31 12:00:00
M10794,5740.0,2012-04-30 12:00:00
M10794,5740.0,2012-05-31 12:00:00
M10794,5740.0,2012-06-30 12:00:00
M10794,5690.0,2012-07-31 12:00:00
M10794,5750.0,2012-08-31 12:00:00
M10794,5770.0,2012-09-30 12:00:00
M10794,5800.0,2012-10-31 12:00:00
M10794,5990.0,2012-11-30 12:00:00
M10794,6060.0,2012-12-31 12:00:00
M10794,5850.0,2013-01-31 12:00:00
M10794,5790.0,2013-02-28 12:00:00
M10794,5810.0,2013-03-31 12:00:00
M10794,5820.0,2013-04-30 12:00:00
M10794,5860.0,2013-05-31 12:00:00
M10794,5840.0,2013-06-30 12:00:00
M10794,5850.0,2013-07-31 12:00:00
M10794,5950.0,2013-08-31 12:00:00
M10794,5950.0,2013-09-30 12:00:00
M10794,5960.0,2013-10-31 12:00:00
M10794,6150.0,2013-11-30 12:00:00
M10794,6260.0,2013-12-31 12:00:00
M10794,6030.0,2014-01-31 12:00:00
M10794,5990.0,2014-02-28 12:00:00
M10794,6010.0,2014-03-31 12:00:00
M10794,6010.0,2014-04-30 12:00:00
M10794,6010.0,2014-05-31 12:00:00
M10794,5990.0,2014-06-30 12:00:00
M10794,5960.0,2014-07-31 12:00:00
M10794,6030.0,2014-08-31 12:00:00
M10794,6020.0,2014-09-30 12:00:00
M10794,6060.0,2014-10-31 12:00:00
M10794,6240.0,2014-11-30 12:00:00
M10794,6330.0,2014-12-31 12:00:00
M10794,6070.0,2015-01-31 12:00:00
M10794,5980.0,2015-02-28 12:00:00
M10794,5980.0,2015-03-31 12:00:00
M10794,5970.0,2015-04-30 12:00:00
M10794,5970.0,2015-05-31 12:00:00
M10794,5960.0,2015-06-30 12:00:00
M10794,5940.0,2015-07-31 12:00:00
M10794,6030.0,2015-08-31 12:00:00
M10794,6030.0,2015-09-30 12:00:00
M10794,6110.0,2015-10-31 12:00:00
M10794,6300.0,2015-11-30 12:00:00
M10794,6330.0,2015-12-31 12:00:00
M10794,6060.0,2016-01-31 12:00:00
M10794,6080.0,2016-02-29 12:00:00
M10794,6040.0,2016-03-31 12:00:00
M10794,6070.0,2016-04-30 12:00:00
M10794,6080.0,2016-05-31 12:00:00
M10794,6070.0,2016-06-30 12:00:00
M10794,6050.0,2016-07-31 12:00:00
M10794,6090.0,2016-08-31 12:00:00
M10794,6070.0,2016-09-30 12:00:00
M10852,9120.0,2011-01-31 12:00:00
M10852,8885.3,2011-02-28 12:00:00
M10852,8852.0,2011-03-31 12:00:00
M10852,8885.5,2011-04-30 12:00:00
M10852,9049.0,2011-05-31 12:00:00
M10852,8799.6,2011-06-30 12:00:00
M10852,8815.7,2011-07-31 12:00:00
M10852,8742.5,2011-08-31 12:00:00
M10852,8745.2,2011-09-30 12:00:00
M10852,8942.0,2011-10-31 12:00:00
M10852,8670.8,2011-11-30 12:00:00
M10852,8710.4,2011-12-31 12:00:00
M10852,8913.7,2012-01-31 12:00:00
M10852,8738.3,2012-02-29 12:00:00
M10852,8712.3,2012-03-31 12:00:00
M10852,8925.9,2012-04-30 12:00:00
M10852,8736.5,2012-05-31 12:00:00
M10852,8745.2,2012-06-30 12:00:00
M10852,8895.6,2012-07-31 12:00:00
M10852,8636.2,2012-08-31 12:00:00
M10852,8905.6,2012-09-30 12:00:00
M10852,8651.6,2012-10-31 12:00:00
M10852,8672.2,2012-11-30 12:00:00
M10852,8971.6,2012-12-31 12:00:00
M10852,8683.4,2013-01-31 12:00:00
M10852,8719.1,2013-02-28 12:00:00
M10852,8783.7,2013-03-31 12:00:00
M10852,8838.9,2013-04-30 12:00:00
M10852,8821.7,2013-05-31 12:00:00
M10852,9160.4,2013-06-30 12:00:00
M10852,8894.1,2013-07-31 12:00:00
M10852,8942.2,2013-08-31 12:00:00
M10852,9282.2,2013-09-30 12:00:00
M10852,9051.4,2013-10-31 12:00:00
M10852,9058.3,2013-11-30 12:00:00
M10852,9416.2,2013-12-31 12:00:00
M10852,9108.0,2014-01-31 12:00:00
M10852,9423.5,2014-02-28 12:00:00
M10852,9446.6,2014-03-31 12:00:00
M10852,9227.6,2014-04-30 12:00:00
M10852,9192.7,2014-05-31 12:00:00
M10852,9446.6,2014-06-30 12:00:00
M10852,9263.8,2014-07-31 12:00:00
M10852,9317.4,2014-08-31 12:00:00
M10852,9262.5,2014-09-30 12:00:00
M10852,9324.0,2014-10-31 12:00:00
M10852,9601.3,2014-11-30 12:00:00
M10852,9394.0,2014-12-31 12:00:00
M10852,9420.4,2015-01-31 12:00:00
M10852,9681.8,2015-02-28 12:00:00
M10852,9727.2,2015-03-31 12:00:00
M10852,9509.8,2015-04-30 12:00:00
M10852,9504.0,2015-05-31 12:00:00
M10852,9478.1,2015-06-30 12:00:00
M10852,9481.6,2015-07-31 12:00:00
M10852,9763.1,2015-08-31 12:00:00
M10852,9406.8,2015-09-30 12:00:00
M10852,9516.9,2015-10-31 12:00:00
M10852,9699.7,2015-11-30 12:00:00
M10852,9509.8,2015-12-31 12:00:00
M10852,9551.5,2016-01-31 12:00:00
M10852,9601.0,2016-02-29 12:00:00
M10852,9583.0,2016-03-31 12:00:00
M10852,9701.6,2016-04-30 12:00:00
M10852,9975.1,2016-05-31 12:00:00
M10852,9705.2,2016-06-30 12:00:00
M10852,9757.4,2016-07-31 12:00:00
M10852,9757.8,2016-08-31 12:00:00
M10852,9387.9,2016-09-30 12:00:00
M10885,1320.0,2008-04-30 12:00:00
M10885,1330.0,2008-05-31 12:00:00
M10885,1350.0,2008-06-30 12:00:00
M10885,1360.0,2008-07-31 12:00:00
M10885,1350.0,2008-08-31 12:00:00
M10885,1350.0,2008-09-30 12:00:00
M10885,1350.0,2008-10-31 12:00:00
M10885,1350.0,2008-11-30 12:00:00
M10885,1350.0,2008-12-31 12:00:00
M10885,1340.0,2009-01-31 12:00:00
M10885,1360.0,2009-02-28 12:00:00
M10885,1360.0,2009-03-31 12:00:00
M10885,1320.0,2009-04-30 12:00:00
M10885,1310.0,2009-05-31 12:00:00
M10885,1310.0,2009-06-30 12:00:00
M10885,1290.0,2009-07-31 12:00:00
M10885,1300.0,2009-08-31 12:00:00
M10885,1280.0,2009-09-30 12:00:00
M10885,1270.0,2009-10-31 12:00:00
M10885,1260.0,2009-11-30 12:00:00
M10885,1240.0,2009-12-31 12:00:00
M10885,1240.0,2010-01-31 12:00:00
M10885,1220.0,2010-02-28 12:00:00
M10885,1220.0,2010-03-31 12:00:00
M10885,1200.0,2010-04-30 12:00:00
M10885,1200.0,2010-05-31 12:00:00
M10885,1200.0,2010-06-30 12:00:00
M10885,1200.0,2010-07-31 12:00:00
M10885,1210.0,2010-08-31 12:00:00
M10885,1210.0,2010-09-30 12:00:00
M10885,1210.0,2010-10-31 12:00:00
M10885,1220.0,2010-11-30 12:00:00
M10885,1220.0,2010-12-31 12:00:00
M10885,1220.0,2011-01-31 12:00:00
M10885,1230.0,2011-02-28 12:00:00
M10885,1230.0,2011-03-31 12:00:00
M10885,1230.0,2011-04-30 12:00:00
M10885,1240.0,2011-05-31 12:00:00
M10885,1250.0,2011-06-30 12:00:00
M10885,1250.0,2011-07-31 12:00:00
M10885,1260.0,2011-08-31 12:00:00
M10885,1250.0,2011-09-30 12:00:00
M10885,1250.0,2011-10-31 12:00:00
M10885,1250.0,2011-11-30 12:00:00
M10885,1240.0,2011-12-31 12:00:00
M10885,1260.0,2012-01-31 12:00:00
M10885,1250.0,2012-02-29 12:00:00
M10885,1250.0,2012-03-31 12:00:00
M10885,1250.0,2012-04-30 12:00:00
M10885,1250.0,2012-05-31 12:00:00
M10885,1250.0,2012-06-30 12:00:00
M10885,1260.0,2012-07-31 12:00:00
M10885,1260.0,2012-08-31 12:00:00
M10885,1250.0,2012-09-30 12:00:00
M10885,1260.0,2012-10-31 12:00:00
M10885,1250.0,2012-11-30 12:00:00
M10885,1290.0,2012-12-31 12:00:00
M10885,1250.0,2013-01-31 12:00:00
M10885,1250.0,2013-02-28 12:00:00
M10885,1230.0,2013-03-31 12:00:00
M10885,1240.0,2013-04-30 12:00:00
M10885,1220.0,2013-05-31 12:00:00
M10885,1220.0,2013-06-30 12:00:00
M10885,1210.0,2013-07-31 12:00:00
M10885,1200.0,2013-08-31 12:00:00
M10885,1200.0,2013-09-30 12:00:00
M10885,1190.0,2013-10-31 12:00:00
M10885,1190.0,2013-11-30 12:00:00
M10885,1190.0,2013-12-31 12:00:00
M1100,4680.0,2011-01-31 12:00:00
M1100,4810.0,2011-02-28 12:00:00
M1100,4830.0,2011-03-31 12:00:00
M1100,4880.0,2011-04-30 12:00:00
M1100,4800.0,2011-05-31 12:00:00
M1100,4640.0,2011-06-30 12:00:00
M1100,4520.0,2011-07-31 12:00:00
M1100,4660.0,2011-08-31 12:00:00
M1100,4770.0,2011-09-30 12:00:00
M1100,4860.0,2011-10-31 12:00:00
M1100,4850.0,2011-11-30 12:00:00
M1100,4820.0,2011-12-31 12:00:00
M1100,4780.0,2012-01-31 12:00:00
M1100,4890.0,2012-02-29 12:00:00
M1100,4880.0,2012-03-31 12:00:00
M1100,4920.0,2012-04-30 12:00:00
M1100,4880.0,2012-05-31 12:00:00
M1100,4710.0,2012-06-30 12:00:00
M1100,4560.0,2012-07-31 12:00:00
M1100,4720.0,2012-08-31 12:00:00
M1100,4820.0,2012-09-30 12:00:00
M1100,4940.0,2012-10-31 12:00:00
M1100,4930.0,2012-11-30 12:00:00
M1100,4890.0,2012-12-31 12:00:00
M1100,4770.0,2013-01-31 12:00:00
M1100,4890.0,2013-02-28 12:00:00
M1100,4890.0,2013-03-31 12:00:00
M1100,4940.0,2013-04-30 12:00:00
M1100,4870.0,2013-05-31 12:00:00
M1100,4730.0,2013-06-30 12:00:00
M1100,4650.0,2013-07-31 12:00:00
M1100,4780.0,2013-08-31 12:00:00
M1100,4890.0,2013-09-30 12:00:00
M1100,4990.0,2013-10-31 12:00:00
M1100,5020.0,2013-11-30 12:00:00
M1100,4960.0,2013-12-31 12:00:00
M1100,4880.0,2014-01-31 12:00:00
M1100,4960.0,2014-02-28 12:00:00
M1100,4990.0,2014-03-31 12:00:00
M1100,5050.0,2014-04-30 12:00:00
M1100,5020.0,2014-05-31 12:00:00
M1100,4850.0,2014-06-30 12:00:00
M1100,4730.0,2014-07-31 12:00:00
M1100,4930.0,2014-08-31 12:00:00
M1100,5040.0,2014-09-30 12:00:00
M1100,5090.0,2014-10-31 12:00:00
M1100,5110.0,2014-11-30 12:00:00
M1100,5100.0,2014-12-31 12:00:00
M1100,5030.0,2015-01-31 12:00:00
M1100,5120.0,2015-02-28 12:00:00
M1100,5090.0,2015-03-31 12:00:00
M1100,5100.0,2015-04-30 12:00:00
M1100,5060.0,2015-05-31 12:00:00
M1100,4960.0,2015-06-30 12:00:00
M1100,4820.0,2015-07-31 12:00:00
M1100,4950.0,2015-08-31 12:00:00
M1100,5080.0,2015-09-30 12:00:00
M1100,5230.0,2015-10-31 12:00:00
M1100,5240.0,2015-11-30 12:00:00
M1100,5210.0,2015-12-31 12:00:00
M1100,5080.0,2016-01-31 12:00:00
M1100,5160.0,2016-02-29 12:00:00
M1100,5230.0,2016-03-31 12:00:00
M1100,5220.0,2016-04-30 12:00:00
M1100,5180.0,2016-05-31 12:00:00
M1100,4900.0,2016-06-30 12:00:00
M1100,4910.0,2016-07-31 12:00:00
M1100,5120.0,2016-08-31 12:00:00
M1100,5130.0,2016-09-30 12:00:00
M11044,7423.0,2011-01-31 12:00:00
M11044,7407.0,2011-02-28 12:00:00
M11044,7392.0,2011-03-31 12:00:00
M11044,7424.0,2011-04-30 12:00:00
M11044,7444.0,2011-05-31 12:00:00
M11044,7454.0,2011-06-30 12:00:00
M11044,7468.0,2011-07-31 12:00:00
M11044,7502.0,2011-08-31 12:00:00
M11044,7504.0,2011-09-30 12:00:00
M11044,7538.0,2011-10-31 12:00:00
M11044,7710.0,2011-11-30 12:00:00
M11044,7811.0,2011-12-31 12:00:00
M11044,7583.0,2012-01-31 12:00:00
M11044,7508.0,2012-02-29 12:00:00
M11044,7527.0,2012-03-31 12:00:00
M11044,7587.0,2012-04-30 12:00:00
M11044,7619.0,2012-05-31 12:00:00
M11044,7649.0,2012-06-30 12:00:00
M11044,7640.0,2012-07-31 12:00:00
M11044,7657.0,2012-08-31 12:00:00
M11044,7668.0,2012-09-30 12:00:00
M11044,7707.0,2012-10-31 12:00:00
M11044,7940.0,2012-11-30 12:00:00
M11044,8001.0,2012-12-31 12:00:00
M11044,7741.0,2013-01-31 12:00:00
M11044,7703.0,2013-02-28 12:00:00
M11044,7672.0,2013-03-31 12:00:00
M11044,7687.0,2013-04-30 12:00:00
M11044,7734.0,2013-05-31 12:00:00
M11044,7757.0,2013-06-30 12:00:00
M11044,7772.0,2013-07-31 12:00:00
M11044,7803.0,2013-08-31 12:00:00
M11044,7795.0,2013-09-30 12:00:00
M11044,7864.0,2013-10-31 12:00:00
M11044,8104.0,2013-11-30 12:00:00
M11044,8182.0,2013-12-31 12:00:00
M11044,7912.0,2014-01-31 12:00:00
M11044,7855.0,2014-02-28 12:00:00
M11044,7839.0,2014-03-31 12:00:00
M11044,7857.0,2014-04-30 12:00:00
M11044,7894.0,2014-05-31 12:00:00
M11044,7922.0,2014-06-30 12:00:00
M11044,7925.0,2014-07-31 12:00:00
M11044,7968.0,2014-08-31 12:00:00
M11044,7981.0,2014-09-30 12:00:00
M11044,8058.0,2014-10-31 12:00:00
M11044,8279.0,2014-11-30 12:00:00
M11044,8370.0,2014-12-31 12:00:00
M11044,8098.0,2015-01-31 12:00:00
M11044,8040.0,2015-02-28 12:00:00
M11044,8074.0,2015-03-31 12:00:00
M11044,8062.0,2015-04-30 12:00:00
M11044,8097.0,2015-05-31 12:00:00
M11044,8099.0,2015-06-30 12:00:00
M11044,8159.0,2015-07-31 12:00:00
M11044,8193.0,2015-08-31 12:00:00
M11044,8198.0,2015-09-30 12:00:00
M11044,8215.0,2015-10-31 12:00:00
M11044,8413.0,2015-11-30 12:00:00
M11044,8493.0,2015-12-31 12:00:00
M11044,8263.0,2016-01-31 12:00:00
M11044,8187.0,2016-02-29 12:00:00
M11044,8189.0,2016-03-31 12:00:00
M11044,8219.0,2016-04-30 12:00:00
M11044,8233.0,2016-05-31 12:00:00
M11044,8250.0,2016-06-30 12:00:00
M11044,8261.0,2016-07-31 12:00:00
M11044,8265.0,2016-08-31 12:00:00
M11044,8245.0,2016-09-30 12:00:00
M11055,3899.0,2011-01-31 12:00:00
M11055,3856.0,2011-02-28 12:00:00
M11055,3851.0,2011-03-31 12:00:00
M11055,3854.0,2011-04-30 12:00:00
M11055,3869.0,2011-05-31 12:00:00
M11055,3879.0,2011-06-30 12:00:00
M11055,3896.0,2011-07-31 12:00:00
M11055,3913.0,2011-08-31 12:00:00
M11055,3916.0,2011-09-30 12:00:00
M11055,3942.0,2011-10-31 12:00:00
M11055,4106.0,2011-11-30 12:00:00
M11055,4182.0,2011-12-31 12:00:00
M11055,4001.0,2012-01-31 12:00:00
M11055,3923.0,2012-02-29 12:00:00
M11055,3925.0,2012-03-31 12:00:00
M11055,3931.0,2012-04-30 12:00:00
M11055,3950.0,2012-05-31 12:00:00
M11055,3962.0,2012-06-30 12:00:00
M11055,3960.0,2012-07-31 12:00:00
M11055,3976.0,2012-08-31 12:00:00
M11055,3980.0,2012-09-30 12:00:00
M11055,4013.0,2012-10-31 12:00:00
M11055,4231.0,2012-11-30 12:00:00
M11055,4261.0,2012-12-31 12:00:00
M11055,4032.0,2013-01-31 12:00:00
M11055,3977.0,2013-02-28 12:00:00
M11055,3963.0,2013-03-31 12:00:00
M11055,3972.0,2013-04-30 12:00:00
M11055,3991.0,2013-05-31 12:00:00
M11055,4005.0,2013-06-30 12:00:00
M11055,4008.0,2013-07-31 12:00:00
M11055,4025.0,2013-08-31 12:00:00
M11055,4021.0,2013-09-30 12:00:00
M11055,4070.0,2013-10-31 12:00:00
M11055,4277.0,2013-11-30 12:00:00
M11055,4333.0,2013-12-31 12:00:00
M11055,4106.0,2014-01-31 12:00:00
M11055,4036.0,2014-02-28 12:00:00
M11055,4031.0,2014-03-31 12:00:00
M11055,4049.0,2014-04-30 12:00:00
M11055,4061.0,2014-05-31 12:00:00
M11055,4081.0,2014-06-30 12:00:00
M11055,4085.0,2014-07-31 12:00:00
M11055,4108.0,2014-08-31 12:00:00
M11055,4104.0,2014-09-30 12:00:00
M11055,4150.0,2014-10-31 12:00:00
M11055,4344.0,2014-11-30 12:00:00
M11055,4401.0,2014-12-31 12:00:00
M11055,4193.0,2015-01-31 12:00:00
M11055,4136.0,2015-02-28 12:00:00
M11055,4128.0,2015-03-31 12:00:00
M11055,4114.0,2015-04-30 12:00:00
M11055,4134.0,2015-05-31 12:00:00
M11055,4136.0,2015-06-30 12:00:00
M11055,4172.0,2015-07-31 12:00:00
M11055,4197.0,2015-08-31 12:00:00
M11055,4194.0,2015-09-30 12:00:00
M11055,4213.0,2015-10-31 12:00:00
M11055,4386.0,2015-11-30 12:00:00
M11055,4451.0,2015-12-31 12:00:00
M11055,4270.0,2016-01-31 12:00:00
M11055,4206.0,2016-02-29 12:00:00
M11055,4210.0,2016-03-31 12:00:00
M11055,4234.0,2016-04-30 12:00:00
M11055,4249.0,2016-05-31 12:00:00
M11055,4250.0,2016-06-30 12:00:00
M11055,4264.0,2016-07-31 12:00:00
M11055,4270.0,2016-08-31 12:00:00
M11055,4258.0,2016-09-30 12:00:00
M11095,3410.0,2011-01-31 12:00:00
M11095,3320.0,2011-02-28 12:00:00
M11095,3300.0,2011-03-31 12:00:00
M11095,3350.0,2011-04-30 12:00:00
M11095,3440.0,2011-05-31 12:00:00
M11095,3350.0,2011-06-30 12:00:00
M11095,3330.0,2011-07-31 12:00:00
M11095,3350.0,2011-08-31 12:00:00
M11095,3350.0,2011-09-30 12:00:00
M11095,3280.0,2011-10-31 12:00:00
M11095,3350.0,2011-11-30 12:00:00
M11095,3250.0,2011-12-31 12:00:00
M11095,3340.0,2012-01-31 12:00:00
M11095,3260.0,2012-02-29 12:00:00
M11095,3270.0,2012-03-31 12:00:00
M11095,3360.0,2012-04-30 12:00:00
M11095,3300.0,2012-05-31 12:00:00
M11095,3350.0,2012-06-30 12:00:00
M11095,3440.0,2012-07-31 12:00:00
M11095,3350.0,2012-08-31 12:00:00
M11095,3430.0,2012-09-30 12:00:00
M11095,3310.0,2012-10-31 12:00:00
M11095,3310.0,2012-11-30 12:00:00
M11095,3440.0,2012-12-31 12:00:00
M11095,3300.0,2013-01-31 12:00:00
M11095,3340.0,2013-02-28 12:00:00
M11095,3350.0,2013-03-31 12:00:00
M11095,3400.0,2013-04-30 12:00:00
M11095,3420.0,2013-05-31 12:00:00
M11095,3520.0,2013-06-30 12:00:00
M11095,3410.0,2013-07-31 12:00:00
M11095,3440.0,2013-08-31 12:00:00
M11095,3520.0,2013-09-30 12:00:00
M11095,3370.0,2013-10-31 12:00:00
M11095,3380.0,2013-11-30 12:00:00
M11095,3490.0,2013-12-31 12:00:00
M11095,3350.0,2014-01-31 12:00:00
M11095,3490.0,2014-02-28 12:00:00
M11095,3480.0,2014-03-31 12:00:00
M11095,3370.0,2014-04-30 12:00:00
M11095,3400.0,2014-05-31 12:00:00
M11095,3480.0,2014-06-30 12:00:00
M11095,3340.0,2014-07-31 12:00:00
M11095,3380.0,2014-08-31 12:00:00
M11095,3400.0,2014-09-30 12:00:00
M11095,3430.0,2014-10-31 12:00:00
M11095,3550.0,2014-11-30 12:00:00
M11095,3400.0,2014-12-31 12:00:00
M11095,3400.0,2015-01-31 12:00:00
M11095,3510.0,2015-02-28 12:00:00
M11095,3510.0,2015-03-31 12:00:00
M11095,3390.0,2015-04-30 12:00:00
M11095,3390.0,2015-05-31 12:00:00
M11095,3410.0,2015-06-30 12:00:00
M11095,3410.0,2015-07-31 12:00:00
M11095,3510.0,2015-08-31 12:00:00
M11095,3430.0,2015-09-30 12:00:00
M11095,3430.0,2015-10-31 12:00:00
M11095,3520.0,2015-11-30 12:00:00
M11095,3390.0,2015-12-31 12:00:00
M11095,3370.0,2016-01-31 12:00:00
M11095,3390.0,2016-02-29 12:00:00
M11095,3360.0,2016-03-31 12:00:00
M11095,3380.0,2016-04-30 12:00:00
M11095,3490.0,2016-05-31 12:00:00
M11095,3400.0,2016-06-30 12:00:00
M11095,3400.0,2016-07-31 12:00:00
M11095,3420.0,2016-08-31 12:00:00
M11095,3390.0,2016-09-30 12:00:00
M11100,7330.0,2011-01-31 12:00:00
M11100,7260.0,2011-02-28 12:00:00
M11100,7220.0,2011-03-31 12:00:00
M11100,7290.0,2011-04-30 12:00:00
M11100,7300.0,2011-05-31 12:00:00
M11100,7300.0,2011-06-30 12:00:00
M11100,7340.0,2011-07-31 12:00:00
M11100,7350.0,2011-08-31 12:00:00
M11100,7290.0,2011-09-30 12:00:00
M11100,7340.0,2011-10-31 12:00:00
M11100,7620.0,2011-11-30 12:00:00
M11100,7740.0,2011-12-31 12:00:00
M11100,7480.0,2012-01-31 12:00:00
M11100,7340.0,2012-02-29 12:00:00
M11100,7330.0,2012-03-31 12:00:00
M11100,7400.0,2012-04-30 12:00:00
M11100,7430.0,2012-05-31 12:00:00
M11100,7450.0,2012-06-30 12:00:00
M11100,7520.0,2012-07-31 12:00:00
M11100,7560.0,2012-08-31 12:00:00
M11100,7540.0,2012-09-30 12:00:00
M11100,7650.0,2012-10-31 12:00:00
M11100,7980.0,2012-11-30 12:00:00
M11100,8100.0,2012-12-31 12:00:00
M11100,7710.0,2013-01-31 12:00:00
M11100,7630.0,2013-02-28 12:00:00
M11100,7620.0,2013-03-31 12:00:00
M11100,7580.0,2013-04-30 12:00:00
M11100,7600.0,2013-05-31 12:00:00
